iter	Passed	Remaining
1679	10225	1947
1680	10231	1941
1681	10236	1935
1682	10241	1929
1683	10247	1922
1684	10252	1916
1685	10257	1910
1686	10262	1904
1687	10268	1897
1688	10273	1891
1689	10279	1885
1690	10284	1879
1691	10289	1873
1692	10295	1866
1693	10300	1860
1694	10305	1854
1695	10312	1848
1696	10318	1842
1697	10323	1836
1698	10335	1831
1699	10340	1824
1700	10345	1818
1701	10350	1812
1702	10359	1806
1703	10368	1801
1704	10374	1794
1705	10379	1788
1706	10386	1782
1707	10393	1776
1708	10404	1771
1709	10413	1765
1710	10423	1760
1711	10431	1754
1712	10437	1748
1713	10442	1742
1714	10449	1736
1715	10454	1730
1716	10459	1723
1717	10464	1717
1718	10469	1711
1719	10474	1705
1720	10480	1699
1721	10486	1692
1722	10491	1686
1723	10496	1680
1724	10501	1674
1725	10506	1667
1726	10513	1661
1727	10518	1655
1728	10523	1649
1729	10528	1643
1730	10533	1636
1731	10538	1630
1732	10543	1624
1733	10548	1618
1734	10553	1611
1735	10558	1605
1736	10565	1599
1737	10571	1593
1738	10578	1587
1739	10583	1581
1740	10588	1575
1741	10594	1569
1742	10600	1562
1743	10606	1556
1744	10614	1551
1745	10619	1544
1746	10625	1538
1747	10631	1532
1748	10637	1526
1749	10645	1520
1750	10651	1514
1751	10658	1508
1752	10663	1502
1753	10668	1496
1754	10674	1490
1755	10680	1484
1756	10685	1477
1757	10691	1471
1758	10698	1465
1759	10703	1459
1760	10707	1453
1761	10712	1447
1762	10719	1440
1763	10723	1434
1764	10728	1428
1765	10733	1422
1766	10741	1416
1767	10746	1410
1768	10752	1404
1769	10761	1398
1770	10767	1392
1771	10772	1386
1772	10779	1380
1773	10784	1373
1774	10793	1368
1775	10801	1362
1776	10808	1356
1777	10815	1350
1778	10821	1344
1779	10832	1338
1780	10843	1333
1781	10850	1327
1782	10859	1321
1783	10868	1315
1784	10874	1309
1785	10881	1303
1786	10886	1297
1787	10892	1291
1788	10901	1285
1789	10907	1279
1790	10912	1273
1791	10919	1267
1792	10924	1261
1793	10929	1254
1794	10934	1248
1795	10939	1242
1796	10944	1236
1797	10950	1230
1798	10955	1224
1799	10960	1217
1800	10965	1211
1801	10971	1205
1802	10977	1199
1803	10983	1193
1804	10988	1187
1805	10993	1180
1806	10999	1174
1807	11003	1168
1808	11008	1162
1809	11014	1156
1810	11019	1149
1811	11023	1143
1812	11029	1137
1813	11034	1131
1814	11039	1125
1815	11044	1119
1816	11050	1112
1817	11055	1106
1818	11060	1100
1819	11065	1094
1820	11070	1088
1821	11075	1081
1822	11080	1075
1823	11085	1069
1824	11090	1063
1825	11095	1057
1826	11100	1051
1827	11106	1044
1828	11111	1038
1829	11117	1032
1830	11121	1026
1831	11127	1020
1832	11133	1014
1833	11138	1008
1834	11143	1002
1835	11148	995
1836	11154	989
1837	11161	983
1838	11166	977
1839	11171	971
1840	11177	965
1841	11184	959
1842	11190	953
1843	11195	947
1844	11200	940
1845	11206	934
1846	11211	928
1847	11216	922
1848	11221	916
1849	11226	910
1850	11231	904
1851	11237	898
1852	11242	891
1853	11247	885
1854	11252	879
1855	11258	873
1856	11263	867
1857	11272	861
1858	11280	855
1859	11286	849
1860	11293	843
1861	11298	837
1862	11306	831
1863	11314	825
1864	11319	819
1865	11325	813
1866	11330	807
1867	11338	801
1868	11345	795
1869	11354	789
1870	11362	783
1871	11368	777
1872	11375	771
1873	11383	765
1874	11388	759
1875	11393	753
1876	11399	747
1877	11405	740
1878	11410	734
1879	11415	728
1880	11421	722
1881	11426	716
1882	11431	710
1883	11436	704
1884	11441	698
1885	11447	691
1886	11452	685
1887	11458	679
1888	11464	673
1889	11469	667
1890	11474	661
1891	11479	655
1892	11486	649
1893	11491	643
1894	11496	637
1895	11501	630
1896	11507	624
1897	11512	618
1898	11517	612
1899	11522	606
1900	11528	600
1901	11534	594
1902	11539	588
1903	11544	582
1904	11549	575
1905	11554	569
1906	11559	563
1907	11565	557
1908	11571	551
1909	11576	545
1910	11584	539
1911	11590	533
1912	11602	527
1913	11609	521
1914	11616	515
1915	11623	509
1916	11628	503
1917	11636	497
1918	11644	491
1919	11654	485
1920	11660	479
1921	11665	473
1922	11671	467
1923	11676	461
1924	11681	455
1925	11686	449
1926	11691	442
1927	11696	436
1928	11701	430
1929	11709	424
1930	11715	418
1931	11720	412
1932	11725	406
1933	11730	400
1934	11735	394
1935	11740	388
1936	11745	382
1937	11752	375
1938	11757	369
1939	11763	363
1940	11769	357
1941	11774	351
1942	11779	345
1943	11784	339
1944	11790	333
1945	11795	327
1946	11800	321
1947	11807	315
1948	11812	309
1949	11817	303
1950	11823	296
1951	11831	290
1952	11836	284
1953	11841	278
1954	11846	272
1955	11851	266
1956	11859	260
1957	11867	254
1958	11874	248
1959	11885	242
1960	11893	236
1961	11898	230
1962	11904	224
1963	11911	218
1964	11918	212
1965	11926	206
1966	11934	200
1967	11940	194
1968	11944	188
1969	11950	181
1970	11955	175
1971	11960	169
1972	11965	163
1973	11973	157
1974	11979	151
1975	11984	145
1976	11989	139
1977	11994	133
1978	12000	127
1979	12005	121
1980	12009	115
1981	12015	109
1982	12020	103
1983	12025	96
1984	12031	90
1985	12036	84
1986	12043	78
1987	12053	72
1988	12059	66
1989	12067	60
1990	12072	54
1991	12077	48
1992	12085	42
1993	12090	36
1994	12095	30
1995	12100	24
1996	12104	18
1997	12110	12
1998	12115	6
1999	12120	0
